Id,SalePrice
1686,175990.61537272306
1687,177382.74489836613
1688,192053.75286789308
1689,197385.78171545677
1690,201116.81842798233
1691,193615.09557998533
1692,268353.70317123446
1693,182844.42052275004
1694,187076.8803652916
1695,174202.31525604147
1696,257485.24799011642
1697,182691.9947086702
1698,325273.49875257397
1699,318204.1069987368
1700,266017.78115081094
1701,278100.09948790644
1702,222691.84892285836
1703,227154.80291452442
1704,261170.48728876567
1705,262268.84839907073
1706,361549.3153679261
1707,224821.624386726
1708,199654.5397380204
1709,244789.07656971368
1710,221590.335813935
1711,277384.2266754385
1712,251847.89362522325
1713,268733.8108331163
1714,215470.21909872213
1715,209434.7046946868
1716,175295.80645352535
1717,184055.40002556873
1718,131001.3445134502
1719,223528.67782716657
1720,244403.01785252622
1721,160955.93245199375
1722,110842.24596512233
1723,153843.50064737513
1724,213887.80825518968
1725,246135.84519492346
1726,186149.83544712
1727,148635.56248393594
1728,175336.3830934242
1729,174433.63805443182
1730,160835.7897844694
1731,119000.10890953035
1732,124323.35309471234
1733,110049.11399305408
1734,121602.65110062338
1735,119683.72735298032
1736,99739.15351508705
1737,290287.8000868451
1738,261541.36887673344
1739,249862.736680444
1740,202890.92771323863
1741,180151.1305426152
1742,177196.12758224638
1743,181480.19292906183
1744,334864.47056714084
1745,218684.8768486473
1746,207603.54132519182
1747,212253.94800365262
1748,214982.37997717646
1749,139373.08425213807
1750,125427.16804836501
1751,239348.12611154775
1752,108164.35387066344
1753,151950.04334774613
1754,196945.3524319843
1755,164052.34297894815
1756,141492.8385867832
1757,116827.89825694829
1758,149228.40319029434
1759,166924.40167548961
1760,163539.41894185386
1761,143477.74102559683
1762,186591.19164346196
1763,187065.19947652007
1764,110697.35195845488
1765,168105.4307681266
1766,190010.2474292343
1767,216101.62710561362
1768,142489.48672131804
1769,171960.50226442778
1770,166368.81025132528
1771,118912.30198887605
1772,128624.30384736057
1773,115081.43731299111
1774,143609.30665883122
1775,153997.37540142838
1776,137101.7375560149
1777,111454.9438464969
1778,147997.39814608733
1779,133409.29193783313
1780,173171.21517763348
1781,124079.0496379025
1782,71428.63715497004
1783,142673.61710028775
1784,103100.56223830089
1785,139781.00617660157
1786,140630.9891406893
1787,171432.58425004856
1788,34593.39453467069
1789,105412.3929492682
1790,71740.77976190603
1791,199097.63880113806
1792,162112.5837365516
1793,129416.37045786435
1794,175393.68343529257
1795,128630.6627947021
1796,148097.06760855927
1797,119158.20538515633
1798,122473.51352063197
1799,104177.62959614766
1800,122086.42172780598
1801,113914.77898064881
1802,127982.94393732579
1803,159923.86812631818
1804,124301.5115413023
1805,135854.32619850998
1806,120462.27524786608
1807,162138.49249904495
1808,124050.35068516813
1809,128887.57929122014
1810,140149.4014962343
1811,81589.61395086149
1812,99064.96071036931
1813,128286.4995054043
1814,99788.46938674686
1815,35066.25621834176
1816,98073.5892276338
1817,112368.37473613503
1818,169103.80375021626
1819,131124.1652549706
1820,38540.76723436007
1821,113829.07580550865
1822,155978.86779710167
1823,43384.02411147018
1824,143993.07840920755
1825,149625.0826996849
1826,96022.16695913144
1827,101228.1437622803
1828,139847.65914316167
1829,149828.24593757867
1830,149497.3994913781
1831,155844.83636957037
1832,68637.0579774876
1833,152793.0038487102
1834,109682.1817871191
1835,108267.63385654651
1836,122164.18573842885
1837,73433.57741986994
1838,110689.1441277546
1839,113466.77307565433
1840,153403.84491723345
1841,129065.89903123662
1842,94299.51675980077
1843,131497.01003376898
1844,154195.7068422326
1845,146619.4158741028
1846,150773.13202603525
1847,173162.96363113762
1848,31672.0089614396
1849,119073.78193040843
1850,115374.72204794409
1851,138899.68270216856
1852,119464.42075787947
1853,125135.62277273131
1854,157291.2131522541
1855,153776.3024581203
1856,226084.7717232359
1857,122186.73396005295
1858,131856.12580033494
1859,108699.24022059274
1860,137475.58378925326
1861,111318.40276787977
1862,320531.3244653703
1863,306907.0306052638
1864,306920.87755310815
1865,354872.74095823336
1866,341475.2359420998
1867,216054.6356709185
1868,280449.66268152685
1869,209946.78345202556
1870,223901.72833493946
1871,271468.4668130538
1872,177142.3373255222
1873,242813.03595084167
1874,142516.5688527735
1875,183120.1717112723
1876,200114.56180427084
1877,204698.2968951493
1878,206475.89306119276
1879,130680.35200961909
1880,131925.6205419997
1881,230495.340014053
1882,237304.86538603168
1883,180589.77373316852
1884,196315.5611616408
1885,233683.24973196513
1886,284970.82636137906
1887,223849.68181665213
1888,253532.84333594574
1889,168127.38942066336
1890,102343.33309738874
1891,126375.61494758495
1892,91425.74039862333
1893,126657.8305714092
1894,113270.39605946984
1895,135639.08387103415
1896,121200.99641529362
1897,111644.84900474947
1898,97518.49672960087
1899,159477.94655155332
1900,158795.29635842293
1901,182496.20311592775
1902,157029.11958777026
1903,232422.71529875637
1904,153386.6140071329
1905,195824.94087551543
1906,161185.6772909086
1907,200526.5817367922
1908,106705.00847011177
1909,135776.89453207562
1910,120079.63824709672
1911,227636.03396327683
1912,297698.5549679361
1913,159077.21995014415
1914,66682.02343597633
1915,329263.2537891108
1916,54175.58049271382
1917,233972.27565882634
1918,136789.85417601536
1919,157084.96343265334
1920,156453.96744336464
1921,366471.7674876306
1922,335947.20194050774
1923,229127.6614570312
1924,218173.09104925094
1925,206588.2461105067
1926,362556.9490273333
1927,125368.65441969711
1928,171998.62266028728
1929,111955.1296736034
1930,121577.14412407056
1931,122279.0668232972
1932,124836.05492673934
1933,197586.97664961562
1934,178926.92244261186
1935,172007.24854454995
1936,201930.67241458813
1937,178086.3184168074
1938,171453.24359368082
1939,259278.31526411115
1940,194625.83714384958
1941,165681.368478998
1942,173146.55724875498
1943,231064.59909980503
1944,369108.965668921
1945,389873.31010497303
1946,130246.10016454011
1947,298369.1026393922
1948,174033.33226625682
1949,256294.7154508311
1950,200872.7507910722
1951,244865.272021742
1952,203239.56908967663
1953,179398.14263256185
1954,190593.46064125487
1955,129239.79417584947
1956,278184.7131171912
1957,156611.85312495125
1958,267707.8167120953
1959,142054.26333430735
1960,98867.77875991963
1961,124648.69953909382
1962,92579.79473761003
1963,104874.76547137281
1964,104558.81274974594
1965,134369.89383624855
1966,142033.4013900704
1967,300340.07742975757
1968,395958.7422710609
1969,377277.96312204085
1970,382950.4088026142
1971,429751.10753017315
1972,360636.61863401317
1973,295449.56271935464
1974,337705.02343526494
1975,460467.2085525816
1976,279972.0681219341
1977,347397.3782648876
1978,333302.86905286997
1979,317801.0644169664
1980,186825.99760817084
1981,338699.9052669806
1982,221688.59708196291
1983,211503.96168752864
1984,178796.23334071005
1985,230498.80404404778
1986,202440.23399717116
1987,207945.1211776717
1988,172861.0410654776
1989,193051.37172750785
1990,213384.7332556834
1991,229050.83615253324
1992,230123.0919926717
1993,167288.24311566327
1994,227409.69176748928
1995,181798.05973423415
1996,279568.2068190134
1997,327337.8928633294
1998,293231.90890101617
1999,307276.6302925503
2000,317320.43972313555
2001,293095.4728202173
2002,251472.99753097788
2003,243666.6869404024
2004,284047.0525115605
2005,232290.71777715444
2006,223853.50220166967
2007,245020.37738199445
2008,227320.17683865599
2009,208638.5471768231
2010,200582.68126187054
2011,136145.33186068325
2012,182289.41257950972
2013,183006.4442703694
2014,189145.43255873176
2015,222062.55589864712
2016,195205.77673485668
2017,199169.3946832326
2018,113248.77091109206
2019,124716.63089176107
2020,79763.2442905292
2021,98672.97253086079
2022,200014.07645409065
2023,129037.45831133422
2024,286333.211220342
2025,352925.5280238394
2026,176371.18553359422
2027,156353.54824947464
2028,152712.24582505395
2029,169826.8704983889
2030,264132.3743553257
2031,243625.98610311968
2032,267912.2381364801
2033,258089.30338981055
2034,185607.19001375503
2035,233128.19077981502
2036,207928.26435387554
2037,216144.40215076678
2038,315815.99968839606
2039,237643.95030684234
2040,313128.49489541235
2041,299913.88953077514
2042,208640.48742132296
2043,172335.41689121298
2044,172585.99516684396
2045,204523.59203072725
2046,135908.62762724402
2047,127188.9139531434
2048,145711.08790223306
2049,132363.52976762358
2050,164078.69556621907
2051,105221.79092655072
2052,117600.20290445823
2053,143544.53555476756
2054,74338.13710704031
2055,165241.23336792644
2056,142402.12700389558
2057,99425.30099769247
2058,210077.5075118363
2059,126765.47067075678
2060,173068.60956493125
2061,165357.2913478754
2062,115476.67762571489
2063,118706.672174421
2064,133089.26326835598
2065,119015.87237897218
2066,172629.76354816946
2067,123727.31511671375
2068,140656.86887067003
2069,80564.0118974566
2070,115426.83848150953
2071,99414.69194699111
2072,141008.86711420518
2073,119302.5969288857
2074,172050.46465551233
2075,165087.05381769233
2076,124650.16634016493
2077,148016.93470994543
2078,121458.26027116168
2079,134341.94676620228
2080,108337.86724112855
2081,119993.8316390683
2082,117473.20262005246
2083,154176.81842402287
2084,104868.78990754606
2085,97920.62565971527
2086,114947.0581880142
2087,110521.79682539181
2088,93272.04820696304
2089,76554.55574216615
2090,122260.7953651797
2091,86764.90022798009
2092,131909.90437743417
2093,138251.85728343728
2094,110521.52860655925
2095,142682.1491956798
2096,84747.43090604454
2097,90872.53252211423
2098,144786.80831526231
2099,31207.133290534606
2100,48084.92092618902
2101,113709.4471946567
2102,127355.13920970526
2103,101210.25214714567
2104,143298.79915069573
2105,135706.63210759673
2106,33992.12013585883
2107,195986.3961249845
2108,122916.85954075822
2109,102509.62821267314
2110,117131.65405979042
2111,132032.11312816982
2112,142302.41087740692
2113,109999.49050178367
2114,109956.56957187894
2115,160183.43727449104
2116,123127.99006684314
2117,146758.1677043212
2118,130760.88552798342
2119,108983.6153960218
2120,107983.7268198868
2121,85877.41537606131
2122,113382.3736865666
2123,90967.12604427413
2124,178286.67558081396
2125,124266.2530265715
2126,159904.48360204906
2127,175553.75756887783
2128,131678.5248700407
2129,81945.42795987957
2130,131205.00776539854
2131,129816.56055037123
2132,111679.67531779931
2133,131401.94310521023
2134,120492.51362126206
2135,104954.26958258369
2136,57459.032908095
2137,103343.8884956314
2138,120442.0314913668
2139,144686.47866630703
2140,139989.641030805
2141,171590.41385770642
2142,130735.2614222052
2143,151515.580806133
2144,105452.35680361904
2145,136027.2107337985
2146,186588.99339272536
2147,139979.340448885
2148,142492.28750777792
2149,139961.17867292196
2150,241596.14572658515
2151,128665.45826542433
2152,178069.7462658474
2153,181135.53292467678
2154,93740.45002232725
2155,141851.13259710223
2156,245057.37304124658
2157,230481.05726261326
2158,245779.079660918
2159,226113.01897416107
2160,190212.92144341546
2161,230416.46158542865
2162,347311.51793089684
2163,339323.37471583113
2164,254324.04071750495
2165,209821.98362670888
2166,158575.5879016664
2167,221677.18631931985
2168,178000.31452391914
2169,197913.9150612603
2170,206948.6412682028
2171,158067.19990991638
2172,137334.68314980334
2173,190082.32149123328
2174,216405.53863516872
2175,272612.57403929566
2176,307878.5672416793
2177,237959.41621052157
2178,215925.15593204365
2179,132594.2289364956
2180,209209.43352049295
2181,199037.81749341008
2182,216611.57987677524
2183,193189.10180123354
2184,117650.6678962023
2185,120719.64084697445
2186,150718.98774863855
2187,150830.29159615253
2188,159609.9836625831
2189,296196.8549971809
2190,70128.55941355962
2191,56920.94750588613
2192,71267.09165432163
2193,120041.26664257943
2194,92777.57012913926
2195,84210.63358818763
2196,98133.65366122551
2197,112637.23367467732
2198,175927.30814642797
2199,190109.73984217888
2200,143721.30613704186
2201,151212.02130935792
2202,205857.75395509027
2203,140692.7548621078
2204,176756.97713133562
2205,112116.6283925417
2206,152033.25730862963
2207,215436.14625479706
2208,251215.38300860758
2209,239573.13209104413
2210,121455.02960601449
2211,127549.02618137363
2212,121148.78368836021
2213,95908.17433959595
2214,141694.18743992422
2215,96596.45095484263
2216,148899.61370625766
2217,67280.17482368468
2218,71010.08150908137
2219,72959.31811946008
2220,45683.2566971021
2221,329111.5248166067
2222,295671.9972108641
2223,292651.67914143146
2224,214841.51844988723
2225,123937.5457786829
2226,172048.4781691117
2227,205378.1689713368
2228,287528.5047068922
2229,242044.42634167807
2230,150876.85805794658
2231,214988.03041088476
2232,184181.73533249012
2233,185517.95828603127
2234,258304.23614532876
2235,230090.08499019145
2236,241826.5114855995
2237,296874.05379031366
2238,206999.84586225776
2239,83320.0997554474
2240,162218.93354907806
2241,127935.6970312401
2242,116900.57002679136
2243,124378.8335002588
2244,102346.16616178017
2245,115918.98852364947
2246,134367.7898825199
2247,130989.20333119857
2248,125811.5459564063
2249,112807.95344415007
2250,123235.15442951587
2251,112469.8603149638
2252,187838.12438371492
2253,164217.80505799377
2254,185116.44390774792
2255,185454.7964033962
2256,170942.72135647386
2257,209289.2462081964
2258,153793.9529851032
2259,173091.09281743015
2260,144755.31030439035
2261,219531.7909659692
2262,223980.1836696017
2263,369050.1234718008
2264,412070.28735401336
2265,149165.90346141075
2266,311559.3994128885
2267,349114.20165761607
2268,401418.98401429807
2269,160494.20803586254
2270,194014.31111781037
2271,203898.7838985032
2272,204686.77178758525
2273,153292.4194969536
2274,183085.9690456504
2275,148484.9303460237
2276,186620.54465631745
2277,169868.97556973164
2278,152101.732066107
2279,129569.87567763354
2280,96575.01221251559
2281,156606.9212671427
2282,169752.70048988075
2283,112217.9021580194
2284,122047.52713249422
2285,144976.039501625
2286,120034.14821144957
2287,374694.2262661025
2288,285919.4114978122
2289,331146.3285035485
2290,408332.68671861605
2291,349285.1041574534
2292,406269.27292670414
2293,427185.3013115641
2294,385796.3549138134
2295,440464.5043830043
2296,250194.2327853769
2297,373986.4468003672
2298,363123.1001125437
2299,344555.43285159895
2300,319091.8009410353
2301,339221.640915429
2302,254713.82299211388
2303,252530.33609400305
2304,245576.50778043218
2305,205921.52178685437
2306,195075.55513617006
2307,207194.60973925664
2308,229258.31948140933
2309,304347.92675859143
2310,223464.26114095497
2311,208987.57438185677
2312,180622.44535063178
2313,164356.63043702597
2314,175456.374001456
2315,183821.3925975172
2316,209998.56051246202
2317,189085.64891414164
2318,184244.45948086143
2319,190128.49222623566
2320,186749.61020923324
2321,243459.15405026102
2322,203486.7339252436
2323,202477.77476462082
2324,197341.96508987268
2325,213317.0703260473
2326,183966.89458998668
2327,202286.48480744506
2328,220991.60885521368
2329,190740.42711580612
2330,180252.40558583647
2331,319996.5244264868
2332,385003.6166884096
2333,312348.79764493555
2334,270622.8588205939
2335,303863.79531616194
2336,300493.87404568034
2337,190271.3965096915
2338,246583.56139195856
2339,230951.8426924828
2340,378000.73000646953
2341,211426.12296155968
2342,237199.89418236818
2343,230175.87510152918
2344,219412.4103386857
2345,220898.72245906966
2346,217370.45332823743
2347,197727.3623862547
2348,249973.32943697728
2349,194168.92619098615
2350,314737.6067608495
2351,270156.8401154105
2352,243129.29309762982
2353,246204.78191589855
2354,145163.1996574059
2355,142620.25186999986
2356,151572.92122324355
2357,192922.35160183767
2358,196687.6985006602
2359,119974.44585155023
2360,113970.1382184404
2361,146041.45841334193
2362,246947.82473583857
2363,156623.22120634883
2364,173451.1584042472
2365,212437.20927275316
2366,198592.86164035788
2367,221124.47076500923
2368,220959.04496617103
2369,211417.49260557513
2370,172700.76873921984
2371,163752.85153377784
2372,186445.35187191368
2373,287004.0975140298
2374,304226.3117150533
2375,244382.76598067844
2376,283420.81664327026
2377,309008.2219478099
2378,150865.81813391478
2379,209832.02579654194
2380,134917.37375338186
2381,163675.2948174592
2382,211838.66248937964
2383,194133.61568858527
2384,237670.82621635875
2385,164437.9835803334
2386,131204.5794755881
2387,122696.47341604438
2388,111208.64874328433
2389,114460.6125646477
2390,158314.47577317184
2391,141317.6758210555
2392,112767.00839090557
2393,176576.3039167739
2394,148844.0839713841
2395,210834.4923518535
2396,142573.6408591891
2397,207362.70389101945
2398,124093.64843939894
2399,62756.00335070236
2400,57108.11337364231
2401,129467.16963717353
2402,141072.95689526515
2403,141484.25088682942
2404,153456.42720874486
2405,153199.175691705
2406,141298.80075067148
2407,128388.51114797889
2408,144431.89268710546
2409,107721.9923040988
2410,173186.3787087318
2411,111983.81471219604
2412,155737.4474099585
2413,121060.6520679848
2414,171474.74369303256
2415,130109.5073761685
2416,134587.15311151987
2417,137609.28263247228
2418,135124.70169515043
2419,121232.60539053184
2420,122449.16138339456
2421,136093.83007941986
2422,99488.05797645426
2423,123679.27127604446
2424,140977.98913851182
2425,208271.15150715687
2426,142286.89226446717
2427,129987.0484129164
2428,191807.5984162708
2429,105164.20775997022
2430,133950.01789274917
2431,101841.44983981233
2432,153228.38825231185
2433,150596.20429867672
2434,141540.26399543713
2435,157498.00906612843
2436,105398.5381171341
2437,87303.57944158332
2438,110777.90731901384
2439,89213.10518221057
2440,127094.76880857014
2441,100097.65302071972
2442,93928.58717186285
2443,140488.70879145057
2444,113726.2782952582
2445,82599.0177715336
2446,136597.59290818468
2447,198265.2529086532
2448,131047.05360889097
2449,114748.46591413021
2450,161305.88950862616
2451,114372.05819648603
2452,212963.1431813696
2453,87604.57270267949
2454,105881.43739541012
2455,132774.7065569327
2456,126906.10512051586
2457,143075.946134615
2458,143897.6480383628
2459,108537.60454336336
2460,151484.2607631108
2461,130234.2913908244
2462,124381.26882128755
2463,130947.25327727833
2464,182136.73166857127
2465,135512.59249995934
2466,119423.92037335676
2467,129153.98725772573
2468,93271.08788951334
2469,85668.89731025437
2470,204682.924458467
2471,214366.41871762543
2472,171682.0489033265
2473,106250.20796694094
2474,70400.07761771505
2475,201725.27180207754
2476,105366.25037910363
2477,101973.31085060233
2478,144526.1936155334
2479,92757.32374102979
2480,163958.24033153302
2481,129053.49349115146
2482,110703.87323883057
2483,105851.70943241775
2484,130980.63478856687
2485,120886.57200664893
2486,145559.792995325
2487,195488.58576969642
2488,172116.7229797409
2489,157777.68847547064
2490,140531.73611170024
2491,100371.86393225033
2492,194318.82085880492
2493,160963.0547008955
2494,149100.65516321437
2495,70993.46065410822
2496,224085.13787195907
2497,152602.42680195018
2498,111024.22521259575
2499,76722.11216652619
2500,115467.29739814499
2501,136807.616599431
2502,140794.50991431857
2503,100708.82366371895
2504,172960.650172673
2505,227189.52648715832
2506,247862.47313296192
2507,267813.5902407272
2508,246172.26976172213
2509,220600.29624553432
2510,214584.93395755498
2511,174699.51296836764
2512,212011.93581103868
2513,222547.79376336338
2514,256037.92667886143
2515,145389.05573299227
2516,174792.53776556297
2517,147280.2132584122
2518,153424.64329920744
2519,249110.4164095365
2520,230069.44512276977
2521,185321.78823613573
2522,222427.9449239739
2523,102764.47884893187
2524,140796.157357286
2525,143139.75858221605
2526,148668.3235302267
2527,121903.14849738525
2528,129790.67709074795
2529,153881.71526322112
2530,120441.83617330145
2531,252759.22228428518
2532,216802.83946247777
2533,199715.8173076681
2534,244534.27531344665
2535,266531.1381290488
2536,224390.28972856072
2537,258763.08243899175
2538,187395.38933610133
2539,190627.83406068827
2540,183734.60643031212
2541,178945.05331538
2542,163051.27715712073
2543,114797.4122303807
2544,111474.5707456347
2545,137190.40249401695
2546,119861.95125841629
2547,144165.42839468984
2548,162537.37520964252
2549,152173.2854338475
2550,552560.94034761
2551,134504.37045760165
2552,135025.12339671148
2553,59940.989706370005
2554,82573.37010994623
2555,101322.72972996047
2556,86822.8301078338
2557,100915.2773706406
2558,175941.1517964625
2559,144530.39986207843
2560,173429.6361997079
2561,157270.53278275416
2562,157077.15226978122
2563,151012.77801887947
2564,208696.09178858803
2565,158194.10186409595
2566,150746.54672041396
2567,130341.16220680672
2568,212829.86562873714
2569,223373.52973571874
2570,113823.93433355671
2571,181113.00555526404
2572,163825.14505788757
2573,213229.7124595314
2574,294101.7736960654
2575,132501.09070780873
2576,125581.0430648966
2577,151137.13516922938
2578,66629.71286595902
2579,25336.845320635213
2580,98247.19721505333
2581,121157.0174609654
2582,130811.69400650123
2583,271760.0946028366
2584,162561.61901041857
2585,186112.13646952686
2586,211587.3405994734
2587,202540.7144423525
2588,136400.2097411273
2589,146020.7021762938
2590,206060.39918721226
2591,228215.12096634597
2592,213404.2957154094
2593,263047.44995096716
2594,182977.7655679849
2595,231537.3273525656
2596,286432.536778423
2597,205269.55763998337
2598,286420.62133914727
2599,341564.52029693744
2600,148764.49614797274
2601,146419.02558214293
2602,71454.93997820969
2603,85013.37128726719
2604,78254.92040223333
2605,66327.9658940096
2606,134507.97483592684
2607,226281.90697508244
2608,192765.75864745784
2609,159657.77271365866
2610,100516.0110827334
2611,113385.38385352836
2612,154471.07119305505
2613,124067.69236058064
2614,109919.98868841966
2615,164502.33056627115
2616,159340.46695818086
2617,192849.44787128273
2618,229864.60590161695
2619,207420.8630623708
2620,192472.05030458118
2621,172402.27870959393
2622,178406.78436692056
2623,231613.71879015566
2624,292504.9977541044
2625,257750.04772576812
2626,172810.2471760395
2627,171083.8183710088
2628,451897.90489946416
2629,478509.6701889891
2630,380597.7817330704
2631,427204.9465496983
2632,400685.27632024547
2633,302967.49661126186
2634,403193.925399404
2635,153088.25274187292
2636,173529.5325376065
2637,205549.65714191532
2638,261986.87449540285
2639,190426.15286225395
2640,154361.63664101416
2641,96056.28057189238
2642,169376.20412663426
2643,107448.04326634356
2644,108036.69421058267
2645,109454.41815682393
2646,94249.29969163501
2647,104435.77597789906
2648,133282.0641946457
2649,155796.9522757803
2650,137620.29335382138
2651,136726.07578027158
2652,372393.15878655005
2653,250475.00141034208
2654,265333.9298862383
2655,395259.58338021894
2656,330161.8757933818
2657,351728.3643105389
2658,322521.9326811789
2659,328324.1269338089
2660,360047.4097668007
2661,349260.3716104801
2662,370392.6717986562
2663,276113.68258911493
2664,300097.6830116226
2665,338564.1459892725
2666,295412.707656631
2667,178949.43506206162
2668,185101.82375787044
2669,184336.61086594043
2670,271377.59265758353
2671,193091.9389980625
2672,204547.70226427887
2673,196472.35025921636
2674,192297.8460514118
2675,198749.62019122526
2676,195271.35259299373
2677,198112.02941666578
2678,247512.28526353935
2679,288202.3357974902
2680,292816.1585120543
2681,398931.7189172305
2682,318618.37194946606
2683,470387.84791019105
2684,325927.5198759098
2685,324491.1169053102
2686,241334.38824809884
2687,290621.7681703031
2688,213697.73515942256
2689,214839.68374252127
2690,358352.527260245
2691,188690.87516181794
2692,148807.95894241723
2693,206319.56236081256
2694,135631.16865854326
2695,201620.36352644232
2696,188130.02337253606
2697,178970.8102300925
2698,201053.72408849566
2699,160211.07498938966
2700,144564.70731016796
2701,147257.79561807346
2702,111463.66085158264
2703,125970.64019112411
2704,142850.37434871015
2705,106951.42773583988
2706,97060.75218187502
2707,119772.49726000219
2708,131903.69091039797
2709,105066.97067603987
2710,133679.05943520996
2711,282449.05974357284
2712,389372.04172880494
2713,160269.67824550005
2714,143098.61194933153
2715,167850.7616873472
2716,134541.1014090706
2717,182397.9962624
2718,210316.6582464893
2719,133125.13391254554
2720,183118.39539788067
2721,118404.5497356365
2722,155101.33341834883
2723,141727.76954779896
2724,116395.49823860565
2725,122062.24211353777
2726,132548.02928285996
2727,165326.0875433571
2728,191908.49979826147
2729,139496.67547139653
2730,144333.93342052394
2731,139475.58687313183
2732,137892.32336768694
2733,158606.7600755817
2734,134122.43196094377
